Polo;Data;Distancia_Reta_m;Distancia_Real_m
NITERÓI;2025-07-23;21.397150891718685;448
NITERÓI;2025-07-23;185.1637558321489;27
NITERÓI;2025-07-23;117.11696838238385;22
NITERÓI;2025-07-23;3308.5091676321817;6685
NITERÓI;2025-07-23;3166.429107423089;4465
NITERÓI;2025-07-23;362.9098897578078;1452
NITERÓI;2025-07-23;524.8313555003526;917
NITERÓI;2025-07-23;504.8531025323707;272
NITERÓI;2025-07-23;545.777718182203;1669
NITERÓI;2025-07-23;540.8254857607552;117
NITERÓI;2025-07-23;863.0277867507103;4261
NITERÓI;2025-07-23;228.7712368328336;1919
NITERÓI;2025-07-23;648.5265157038729;11
NITERÓI;2025-07-23;14.229946146723432;22
NITERÓI;2025-07-23;25.05979011640018;10292
NITERÓI;2025-07-23;1112.281172734254;1139
NITERÓI;2025-07-23;122.41072608649586;362
NITERÓI;2025-07-23;941.9768827995048;158
NITERÓI;2025-07-23;885.3283486265312;169
NITERÓI;2025-07-23;773.6486466845182;288
NITERÓI;2025-07-23;128.42319006656393;262
NITERÓI;2025-07-23;180.66030049832813;228
NITERÓI;2025-07-23;58.49964409556563;70
NITERÓI;2025-07-23;222.7960099217732;12737
NITERÓI;2025-07-23;90.24376849376088;1309
NITERÓI;2025-07-23;138.76155776954616;1914
NITERÓI;2025-07-23;174.69095054082825;1046
NITERÓI;2025-07-23;5394.155578216991;4251
NITERÓI;2025-07-23;3121.1477845504623;4226
NITERÓI;2025-07-23;40.08028882219544;31
NITERÓI;2025-07-23;29.08714175836366;13
NITERÓI;2025-07-23;42.4907736220167;2
NITERÓI;2025-07-23;0.8543336088181802;32
NITERÓI;2025-07-23;107.81856568796228;1
NITERÓI;2025-07-23;146.50875081688054;137
NITERÓI;2025-07-23;35.4147383517962;11
NITERÓI;2025-07-23;12.536292681172435;112
NITERÓI;2025-07-23;54.61912001007664;146
NITERÓI;2025-07-23;28.21910876137912;35
NITERÓI;2025-07-23;109.8286734449289;14
NITERÓI;2025-07-23;201.5436327314396;372
NITERÓI;2025-07-23;147.82362122547104;150
NITERÓI;2025-07-23;319.7113909321047;511
NITERÓI;2025-07-23;142.18052631078297;476
NITERÓI;2025-07-23;203.4296737364452;31
NITERÓI;2025-07-23;37.85875709408299;32
NITERÓI;2025-07-23;43.87046298907616;691
NITERÓI;2025-07-23;1141.8545893581693;1017
NITERÓI;2025-07-23;16.60759073332305;11
NITERÓI;2025-07-23;36.69435766441513;126
NITERÓI;2025-07-23;20.30097655964208;554
NITERÓI;2025-07-23;3129.428231169697;4376
NITERÓI;2025-07-23;3051.553760238404;3702
NITERÓI;2025-07-23;0.8390575338135513;1
NITERÓI;2025-07-23;129.20028296438537;329
NITERÓI;2025-07-23;131.02451916611997;181
NITERÓI;2025-07-23;69.20058288486504;167
NITERÓI;2025-07-23;8.460119831280362;3
NITERÓI;2025-07-23;145.52958859714616;172
NITERÓI;2025-07-23;250.29058755206648;417
NITERÓI;2025-07-23;3.631535455591707;95
NITERÓI;2025-07-23;15.000572902415582;333
NITERÓI;2025-07-23;82.84965228773987;210
NITERÓI;2025-07-23;50.81354564458985;61
NITERÓI;2025-07-23;91.9857559474448;109
NITERÓI;2025-07-23;155.99339660506496;633
NITERÓI;2025-07-23;83.08428425561588;640
NITERÓI;2025-07-23;61.58660469344944;71
NITERÓI;2025-07-23;258.19661818653896;0
NITERÓI;2025-07-23;281.81566814294143;749
NITERÓI;2025-07-23;96.95774229830448;991
NITERÓI;2025-07-23;58.32405262546517;188
NITERÓI;2025-07-23;0.0;518
NITERÓI;2025-07-23;393.24110124715696;0
NITERÓI;2025-07-23;552.1882369814542;282
NITERÓI;2025-07-23;3149.125477370992;4228
NITERÓI;2025-07-23;2907.4715060426865;4659
NITERÓI;2025-07-23;18.976996802228182;636
NITERÓI;2025-07-23;88.18705584737755;91
NITERÓI;2025-07-23;83.50025662488189;169
NITERÓI;2025-07-23;328.53386766965167;5
NITERÓI;2025-07-23;988.6687195934112;49
NITERÓI;2025-07-23;362.60457795114655;176
NITERÓI;2025-07-23;933.404642575916;272
NITERÓI;2025-07-23;416.63521552701593;1981
NITERÓI;2025-07-23;553.8243101193291;502
NITERÓI;2025-07-23;209.70687619126468;534
NITERÓI;2025-07-23;140.73836739670563;414
NITERÓI;2025-07-23;74.83999353976591;507
NITERÓI;2025-07-23;316.00225868525206;3522
NITERÓI;2025-07-23;378.39024295057;644
NITERÓI;2025-07-23;521.9127627360056;1347
NITERÓI;2025-07-23;228.77135854581127;19
NITERÓI;2025-07-23;134.41675401763345;110
NITERÓI;2025-07-23;50.744429144020266;102
NITERÓI;2025-07-23;12.692794831989898;2348
NITERÓI;2025-07-23;84.90764621076264;1964
NITERÓI;2025-07-23;67.77453346575912;887
NITERÓI;2025-07-23;326.4292106871599;4936
NITERÓI;2025-07-23;3902.0473754761374;4647
NITERÓI;2025-07-23;2688.254163102348;3673
NITERÓI;2025-07-23;45.47054035052732;43
NITERÓI;2025-07-23;190.774574539108;259
NITERÓI;2025-07-23;71.26199223303126;481
NITERÓI;2025-07-23;312.5544457787431;779
NITERÓI;2025-07-23;75.22767538142516;39
NITERÓI;2025-07-23;270.9990627923487;123
NITERÓI;2025-07-23;109.5729487687381;0
NITERÓI;2025-07-23;166.8033225503917;231
NITERÓI;2025-07-23;0.0;25
NITERÓI;2025-07-23;101.89632601887048;71
NITERÓI;2025-07-23;39.91584633282799;1140
NITERÓI;2025-07-23;89.28911613974226;0
NITERÓI;2025-07-23;31.008575784257147;238
NITERÓI;2025-07-23;24.97389637636936;24
NITERÓI;2025-07-23;0.0;64
NITERÓI;2025-07-23;71.0983328249515;0
NITERÓI;2025-07-23;113.10674772889932;70
NITERÓI;2025-07-23;2.9078432295404126;402
NITERÓI;2025-07-23;107.12735301171465;730
NITERÓI;2025-07-23;45.53686846111277;139
NITERÓI;2025-07-23;25.72610409092231;353
NITERÓI;2025-07-23;70.90596903051731;688
NITERÓI;2025-07-23;3654.472492862164;3499
NITERÓI;2025-07-23;2673.261199598973;4827
NITERÓI;2025-07-23;38.877609238632985;741
NITERÓI;2025-07-23;767.503468131798;598
NITERÓI;2025-07-23;57.01673380248443;2678
NITERÓI;2025-07-23;54.24301672585408;200
NITERÓI;2025-07-23;52.86950907045146;267
NITERÓI;2025-07-23;7.924419251707834;334
NITERÓI;2025-07-23;102.01479706163067;46
NITERÓI;2025-07-23;43.23103946916071;773
NITERÓI;2025-07-23;16.09223465517322;281
NITERÓI;2025-07-23;250.12527608490723;16
NITERÓI;2025-07-23;391.3639440494516;43
NITERÓI;2025-07-23;41.90778672142467;302
NITERÓI;2025-07-23;185.6796602274924;63
NITERÓI;2025-07-23;195.4097914726917;55
NITERÓI;2025-07-23;58.28547885897338;59
NITERÓI;2025-07-23;28.842797559200736;6
NITERÓI;2025-07-23;476.8379064878847;1266
NITERÓI;2025-07-23;431.9194780830182;64
NITERÓI;2025-07-23;104.66888092606789;1926
NITERÓI;2025-07-23;166.59723445492628;958
NITERÓI;2025-07-23;112.90767435389624;1044
NITERÓI;2025-07-23;192.9762346453978;214
NITERÓI;2025-07-23;3163.758488142681;5373
NITERÓI;2025-07-23;2631.326168587731;3272
NITERÓI;2025-07-23;47.915949575939145;48
NITERÓI;2025-07-23;185.59543677606527;398
NITERÓI;2025-07-23;44.37923965443645;236
NITERÓI;2025-07-23;10.27326443568694;28
NITERÓI;2025-07-23;35.19789478767552;7
NITERÓI;2025-07-23;191.2536336387442;57
NITERÓI;2025-07-23;15.414677193916376;338
NITERÓI;2025-07-23;80.20770798044329;6
NITERÓI;2025-07-23;96.83289908852124;100
NITERÓI;2025-07-23;124.9804669780461;97
NITERÓI;2025-07-23;24.0084403399484;510
NITERÓI;2025-07-23;62.00261440865644;8
NITERÓI;2025-07-23;114.20053567605386;92
NITERÓI;2025-07-23;82.13753057960706;142
NITERÓI;2025-07-23;0.0;60
NITERÓI;2025-07-23;223.72454327795967;415
NITERÓI;2025-07-23;57.99309912437582;162
NITERÓI;2025-07-23;44.31881102226998;146
NITERÓI;2025-07-23;85.97966964158908;0
NITERÓI;2025-07-23;8.162123491260797;231
NITERÓI;2025-07-23;556.0131929598393;36
NITERÓI;2025-07-23;247.16357161405733;587
NITERÓI;2025-07-23;2589.251252520688;3267
NITERÓI;2025-07-23;2249.5350263843256;3242
NITERÓI;2025-07-23;0.4202712343734182;503
NITERÓI;2025-07-23;171.68515865151798;48
NITERÓI;2025-07-23;0.0;161
NITERÓI;2025-07-23;70.50204835342942;701
NITERÓI;2025-07-23;81.40057071486989;163
NITERÓI;2025-07-23;70.31088494070373;124
NITERÓI;2025-07-23;245.1753668481472;697
NITERÓI;2025-07-23;137.9764792969262;51
NITERÓI;2025-07-23;399.96301994435765;177
NITERÓI;2025-07-23;178.465722460187;177
NITERÓI;2025-07-23;50.59827737434167;92
NITERÓI;2025-07-23;233.04465589254968;55
NITERÓI;2025-07-23;73.1241849317025;93
NITERÓI;2025-07-23;174.67741674709123;207
NITERÓI;2025-07-23;6.493366025890001;2
NITERÓI;2025-07-23;111.82058114915442;847
NITERÓI;2025-07-23;64.1956520301447;233
NITERÓI;2025-07-23;126.9504624627238;0
NITERÓI;2025-07-23;277.7237101101362;367
NITERÓI;2025-07-23;125.27619414772006;164
NITERÓI;2025-07-23;311.80454551299096;199
NITERÓI;2025-07-23;312.71422951469737;0
NITERÓI;2025-07-23;2319.569635898288;2762
NITERÓI;2025-07-23;1482.3422023355963;5107
NITERÓI;2025-07-23;520.5342557833083;248
NITERÓI;2025-07-23;35.33906126794121;2
NITERÓI;2025-07-23;47.10186329001952;5
NITERÓI;2025-07-23;1467.3609606029845;481
NITERÓI;2025-07-23;239.9695271638829;275
NITERÓI;2025-07-23;5.267967186079545;479
NITERÓI;2025-07-23;399.5030159550277;608
NITERÓI;2025-07-23;67.41593276692385;1812
NITERÓI;2025-07-23;2.720114191682032;1474
NITERÓI;2025-07-23;26.289684282285588;1835
NITERÓI;2025-07-23;648.0125799886318;624
NITERÓI;2025-07-23;424.5731444065882;25
NITERÓI;2025-07-23;139.4290209740776;37
NITERÓI;2025-07-23;69.0231585395406;3006
NITERÓI;2025-07-23;144.35779580809026;707
NITERÓI;2025-07-23;13.428717928552537;2746
NITERÓI;2025-07-23;18.13225097386121;320
NITERÓI;2025-07-23;335.61246302448484;5
NITERÓI;2025-07-23;210.08744499018465;508
NITERÓI;2025-07-23;595.1340690386808;7
NITERÓI;2025-07-23;119.08466993233432;0
NITERÓI;2025-07-23;1356.0709613526292;16
NITERÓI;2025-07-23;1879.0028757695627;7771
NITERÓI;2025-07-23;1583.9558977622503;5723
NITERÓI;2025-07-23;1166.014765892227;389
NITERÓI;2025-07-23;93.33504696497472;416
NITERÓI;2025-07-23;323.4450876023091;461
NITERÓI;2025-07-23;33.899635764718106;120
NITERÓI;2025-07-23;202.82806819183529;458
NITERÓI;2025-07-23;36.13614760978239;12
NITERÓI;2025-07-23;326.03912590976205;172
NITERÓI;2025-07-23;121.51347258552944;20
NITERÓI;2025-07-23;153.99684878618518;366
NITERÓI;2025-07-23;190.26555991619944;112
NITERÓI;2025-07-23;343.8115087595479;136
NITERÓI;2025-07-23;121.04646342335144;65
NITERÓI;2025-07-23;157.76557958877794;121
NITERÓI;2025-07-23;140.52848789725692;416
NITERÓI;2025-07-23;40.183458459199166;5
NITERÓI;2025-07-23;172.5532002800609;754
NITERÓI;2025-07-23;21.251851748114703;25
NITERÓI;2025-07-23;276.8762905280636;73
NITERÓI;2025-07-23;84.7545452790112;171
NITERÓI;2025-07-23;89.32673529259804;3551
NITERÓI;2025-07-23;1066.6384796641837;93
NITERÓI;2025-07-23;97.12499963094103;189
NITERÓI;2025-07-23;1454.0104185993011;2307
NITERÓI;2025-07-23;1430.290973835953;2855
NITERÓI;2025-07-23;92.26634451672848;48
NITERÓI;2025-07-23;49.46345908931223;111
NITERÓI;2025-07-23;33.41149825186031;78
NITERÓI;2025-07-23;125.77099718124926;131
NITERÓI;2025-07-23;1.8753606399665408;136
NITERÓI;2025-07-23;949.7418029471364;184
NITERÓI;2025-07-23;183.8063118565318;1
NITERÓI;2025-07-23;136.22444826692023;970
NITERÓI;2025-07-23;1.9413488170504445;1315
NITERÓI;2025-07-23;102.83735215523072;143
NITERÓI;2025-07-23;344.045876125959;1
NITERÓI;2025-07-23;145.9538470195524;285
NITERÓI;2025-07-23;195.2695851831077;187
NITERÓI;2025-07-23;213.93614406665668;680
NITERÓI;2025-07-23;138.92558508882553;197
NITERÓI;2025-07-23;236.2995879703608;381
NITERÓI;2025-07-23;111.15969694862214;536
NITERÓI;2025-07-23;175.07557497376845;498
NITERÓI;2025-07-23;329.4371945827885;360
NITERÓI;2025-07-23;907.2675959344056;1767
NITERÓI;2025-07-23;578.5911334232987;404
NITERÓI;2025-07-23;50.25351471103934;705
NITERÓI;2025-07-23;1479.19052829163;6893
NITERÓI;2025-07-23;1125.5301840644383;4122
NITERÓI;2025-07-23;159.2289493281341;2954
NITERÓI;2025-07-23;2.084561580238921;3602
NITERÓI;2025-07-23;25.683270679924973;518
NITERÓI;2025-07-23;116.72365237871055;916
NITERÓI;2025-07-23;92.91695980646708;260
NITERÓI;2025-07-23;285.727854112921;263
NITERÓI;2025-07-23;4.1051096742754805;938
NITERÓI;2025-07-23;98.48802616854834;202
NITERÓI;2025-07-23;247.02806067724464;1268
NITERÓI;2025-07-23;156.08115225743327;849
NITERÓI;2025-07-23;127.35958828481286;166
NITERÓI;2025-07-23;751.8710795393166;183
NITERÓI;2025-07-23;344.9571550735385;647
NITERÓI;2025-07-23;262.960030146812;333
NITERÓI;2025-07-23;424.6888945542642;1
NITERÓI;2025-07-23;176.36832058414169;335
NITERÓI;2025-07-23;606.2830419877741;1717
NITERÓI;2025-07-23;265.2270242266327;1402
NITERÓI;2025-07-23;132.46772176923457;234
NITERÓI;2025-07-23;540.8196486257003;2
NITERÓI;2025-07-23;1007.7997924594508;26
NITERÓI;2025-07-23;2107.565517378992;130
NITERÓI;2025-07-23;1098.7290175921312;2284
NITERÓI;2025-07-23;782.5082225466117;1300
NITERÓI;2025-07-23;92.5707224905982;143
NITERÓI;2025-07-23;7.980547213441911;88
NITERÓI;2025-07-23;64.03712289384661;522
NITERÓI;2025-07-23;184.21942965831715;8
NITERÓI;2025-07-23;123.159217992612;127
NITERÓI;2025-07-23;10.079804437436966;240
NITERÓI;2025-07-23;132.0518099604812;340
NITERÓI;2025-07-23;92.04748374403545;56
NITERÓI;2025-07-23;67.71821583301522;189
NITERÓI;2025-07-23;404.0992139677919;2
NITERÓI;2025-07-23;436.125246887844;652
NITERÓI;2025-07-23;211.89950735745745;538
NITERÓI;2025-07-23;3.141055271084708;0
NITERÓI;2025-07-23;476.7513266498792;992
NITERÓI;2025-07-23;178.40151775291565;188
NITERÓI;2025-07-23;21.62202667650978;430
NITERÓI;2025-07-23;1080.6606936077449;351
NITERÓI;2025-07-23;164.21004217859704;527
NITERÓI;2025-07-23;52.33997730118772;1945
NITERÓI;2025-07-23;342.1563267874713;222
NITERÓI;2025-07-23;186.2083435532557;9
NITERÓI;2025-07-23;987.275545064196;951
NITERÓI;2025-07-23;835.9369044566057;1518
NITERÓI;2025-07-23;621.9738794052723;1487
NITERÓI;2025-07-23;200.8251300784958;661
NITERÓI;2025-07-23;37.8812300544641;120
NITERÓI;2025-07-23;118.29001769682438;24
NITERÓI;2025-07-23;132.90582506177378;36
NITERÓI;2025-07-23;35.6104276512818;140
NITERÓI;2025-07-23;21.36724802152134;97
NITERÓI;2025-07-23;107.9988113458758;702
NITERÓI;2025-07-23;135.2075943963019;69
NITERÓI;2025-07-23;107.26091416720736;0
NITERÓI;2025-07-23;69.92375051865307;268
NITERÓI;2025-07-23;0.969037252467678;72
NITERÓI;2025-07-23;101.84537454314749;376
NITERÓI;2025-07-23;71.74470531646148;49
NITERÓI;2025-07-23;33.276644511238004;108
NITERÓI;2025-07-23;137.4843714336204;305
NITERÓI;2025-07-23;40.4021371690862;44
NITERÓI;2025-07-23;86.07408321618146;141
NITERÓI;2025-07-23;62.76151896217044;343
NITERÓI;2025-07-23;41.44061117143956;335
NITERÓI;2025-07-23;540.6699478622488;42
NITERÓI;2025-07-23;85.25870906090124;44
NITERÓI;2025-07-23;182.394786045054;216
NITERÓI;2025-07-23;788.5555857398496;1115
NITERÓI;2025-07-23;473.4217279908696;2072
NITERÓI;2025-07-23;37.50490605163864;558
NITERÓI;2025-07-23;0.0;388
NITERÓI;2025-07-23;33.97397886172677;0
NITERÓI;2025-07-23;114.41211202665907;279
NITERÓI;2025-07-23;157.3965866621985;502
NITERÓI;2025-07-23;333.3248373142884;257
NITERÓI;2025-07-23;39.682516956373725;12
NITERÓI;2025-07-23;86.50822609654996;151
NITERÓI;2025-07-23;59.40522820598808;2
NITERÓI;2025-07-23;356.7401836452628;494
NITERÓI;2025-07-23;159.28198817552058;41
NITERÓI;2025-07-23;79.41825542980148;264
NITERÓI;2025-07-23;16.377876156625856;877
NITERÓI;2025-07-23;46.9450837858877;135
NITERÓI;2025-07-23;13.499653957292708;162
NITERÓI;2025-07-23;143.43566344618452;51
NITERÓI;2025-07-23;367.0819836461424;366
NITERÓI;2025-07-23;158.24675649940687;618
NITERÓI;2025-07-23;2.8607673506371403;640
NITERÓI;2025-07-23;318.09076373391616;34
NITERÓI;2025-07-23;189.1754206461879;0
NITERÓI;2025-07-23;488.0345534933359;38
NITERÓI;2025-07-23;768.1308217543769;1860
NITERÓI;2025-07-23;441.2659492759016;1908
NITERÓI;2025-07-23;827.0646693997795;140
NITERÓI;2025-07-23;116.85741737126692;415
NITERÓI;2025-07-23;63.15798045322496;88
NITERÓI;2025-07-23;170.91304029123498;132
NITERÓI;2025-07-23;35.02242888357775;781
NITERÓI;2025-07-23;63.68616460457189;1313
NITERÓI;2025-07-23;590.4617697132828;286
NITERÓI;2025-07-23;469.42662670353945;1077
NITERÓI;2025-07-23;43.87814218068437;2776
NITERÓI;2025-07-23;363.13371477286;112
NITERÓI;2025-07-23;4.284512733537226;905
NITERÓI;2025-07-23;5.560059021031022;3103
NITERÓI;2025-07-23;249.0980283065332;0
NITERÓI;2025-07-23;260.43881189677995;0
NITERÓI;2025-07-23;65.59864645188988;645
NITERÓI;2025-07-23;94.65554771132597;311
NITERÓI;2025-07-23;780.296843364771;189
NITERÓI;2025-07-23;109.87087662276882;263
NITERÓI;2025-07-23;507.2966557243108;636
NITERÓI;2025-07-23;206.1166946905942;1444
NITERÓI;2025-07-23;502.9565864255141;311
NITERÓI;2025-07-23;1269.3253583158494;1656
NITERÓI;2025-07-23;1119.869487972025;1297
NITERÓI;2025-07-23;384.8526954437135;802
NITERÓI;2025-07-23;70.2719395979922;235
NITERÓI;2025-07-23;61.207837926814;118
NITERÓI;2025-07-23;24.822957351185423;634
NITERÓI;2025-07-23;90.4929802175996;315
NITERÓI;2025-07-23;92.10322113692506;23
NITERÓI;2025-07-23;118.02640134756024;128
NITERÓI;2025-07-23;307.1179456624617;50
NITERÓI;2025-07-23;49.71759699731694;77
NITERÓI;2025-07-23;70.0030871680507;617
NITERÓI;2025-07-23;185.28985995753368;12
NITERÓI;2025-07-23;24.5076763267639;39
NITERÓI;2025-07-23;211.39469789024565;99
NITERÓI;2025-07-23;180.1622353359031;440
NITERÓI;2025-07-23;21.77065563060961;190
NITERÓI;2025-07-23;39.745819709123175;347
NITERÓI;2025-07-23;69.47798914776605;110
NITERÓI;2025-07-23;213.0140275748697;557
NITERÓI;2025-07-23;81.97870823381801;257
NITERÓI;2025-07-23;79.83690795086534;25
NITERÓI;2025-07-23;64.83626045416818;50
NITERÓI;2025-07-23;187.67026800095303;11
NITERÓI;2025-07-23;131.40035845358153;88
NITERÓI;2025-07-23;446.9873911846788;721
NITERÓI;2025-07-23;0.0181416250199722;0
NITERÓI;2025-07-23;19.40948732642713;18
NITERÓI;2025-07-23;27.18758100375047;1807
NITERÓI;2025-07-23;124.71562793165778;0
NITERÓI;2025-07-23;15.27169151725924;3
NITERÓI;2025-07-23;0.0;5
NITERÓI;2025-07-23;3.359206479441226;6
NITERÓI;2025-07-23;22.910952102141653;142
NITERÓI;2025-07-23;212.11962775898635;230
NITERÓI;2025-07-23;61.937510769786925;1166
NITERÓI;2025-07-23;0.0;374
NITERÓI;2025-07-23;41.86998766250813;1514
NITERÓI;2025-07-23;0.0;1552
NITERÓI;2025-07-23;15.724789387415385;604
NITERÓI;2025-07-23;20.633366848693942;0
NITERÓI;2025-07-23;76.7390630938316;858
NITERÓI;2025-07-23;11.730568871205676;430
NITERÓI;2025-07-23;56.59725201766081;0
NITERÓI;2025-07-23;336.81523798843506;93
NITERÓI;2025-07-23;590.0132165056688;14
NITERÓI;2025-07-23;79.15838668285366;9
NITERÓI;2025-07-23;230.26366994247985;0
NITERÓI;2025-07-23;863.9824472614405;100
NITERÓI;2025-07-23;132.64675076976474;653
PADUA;2025-07-23;25981.62806679266;32604
PADUA;2025-07-23;324.19778755327377;19
PADUA;2025-07-23;178.5365662070198;1001
PADUA;2025-07-23;987.8567609599096;356
PADUA;2025-07-23;118.50431553353238;372
PADUA;2025-07-23;415.0863861428661;137
PADUA;2025-07-23;77.69244503633713;51
PADUA;2025-07-23;0.863384337606505;12
PADUA;2025-07-23;57.06720249794791;202
PADUA;2025-07-23;24.77784039714367;107
PADUA;2025-07-23;62.49355369317726;28
PADUA;2025-07-23;11.43916053090636;50
PADUA;2025-07-23;108.32900658518317;24
PADUA;2025-07-23;54.10525809771773;28
PADUA;2025-07-23;97.8803878705432;108
PADUA;2025-07-23;41.29376652799593;0
PADUA;2025-07-23;41.255231122870725;0
PADUA;2025-07-23;253.44546429874805;16
PADUA;2025-07-23;108.18238402525157;952
PADUA;2025-07-23;140.0952813708259;295
PADUA;2025-07-23;83.71197570588133;1703
PADUA;2025-07-23;2.531079343959616;178
PADUA;2025-07-23;6.544186774330426;1183
PADUA;2025-07-23;26081.31391960608;33865
PADUA;2025-07-23;25869.24158252673;32394
PADUA;2025-07-23;73.44557854832598;127
PADUA;2025-07-23;155.6734380312777;82
PADUA;2025-07-23;42.06560645997001;521
PADUA;2025-07-23;11.82549976989016;46
PADUA;2025-07-23;57.25472664706863;27
PADUA;2025-07-23;34.076780739205255;91
PADUA;2025-07-23;26.91090307284335;3
PADUA;2025-07-23;20.09353095695543;180
PADUA;2025-07-23;12.049200446571064;25
PADUA;2025-07-23;33.7520296660542;32
PADUA;2025-07-23;42.62873398997689;40
PADUA;2025-07-23;9.891912822642055;22
PADUA;2025-07-23;81.3251484791132;33
PADUA;2025-07-23;23.184043151735608;74
PADUA;2025-07-23;153.0436537733066;105
PADUA;2025-07-23;42.78801832509653;20
PADUA;2025-07-23;32.13488486934646;66
PADUA;2025-07-23;10.856058871537794;9
PADUA;2025-07-23;69.3074355490251;71
PADUA;2025-07-23;48.76140167084121;32
PADUA;2025-07-23;82.19931481187935;298
PADUA;2025-07-23;128.81682228873595;89
PADUA;2025-07-23;25929.020778369428;32666
PADUA;2025-07-23;25786.78301371541;32789
PADUA;2025-07-23;6.95862248931461;1
PADUA;2025-07-23;11.34181014050511;4
PADUA;2025-07-23;23.953501303142275;100
PADUA;2025-07-23;101.68701553120302;4
PADUA;2025-07-23;1.3052364453667744;4
PADUA;2025-07-23;10.048355998551562;6
PADUA;2025-07-23;31.19710720993657;2
PADUA;2025-07-23;6.177998657771942;1
PADUA;2025-07-23;5.986617827801031;105
PADUA;2025-07-23;14.746857366050511;13
PADUA;2025-07-23;16.62275012050629;124
PADUA;2025-07-23;1.9585788984875503;3
PADUA;2025-07-23;19.30504745097103;54
PADUA;2025-07-23;15.975767544781984;1
PADUA;2025-07-23;37.0646560942256;10
PADUA;2025-07-23;13.17548255674215;28
PADUA;2025-07-23;1.2353773418655345;23
PADUA;2025-07-23;53.37183701935409;16
PADUA;2025-07-23;16.41160247452494;107
PADUA;2025-07-23;23.79042761947279;24
PADUA;2025-07-23;12.143631489851604;11
PADUA;2025-07-23;97.41752799976732;7
PADUA;2025-07-23;25920.5994020418;32580
PADUA;2025-07-23;25602.86562380704;32921
PADUA;2025-07-23;20.58723921787871;34
PADUA;2025-07-23;117.19462142205748;4
PADUA;2025-07-23;23.650996162049;214
PADUA;2025-07-23;6.492344748356087;80
PADUA;2025-07-23;12.36828527365191;169
PADUA;2025-07-23;2.5376354690555534;53
PADUA;2025-07-23;3.809741025223905;158
PADUA;2025-07-23;18.05533899854281;96
PADUA;2025-07-23;11.123231593470836;8
PADUA;2025-07-23;37.46934404137339;132
PADUA;2025-07-23;43.766655866581175;11
PADUA;2025-07-23;34.70198034023869;18
PADUA;2025-07-23;5.686360541181135;4
PADUA;2025-07-23;49.38690541419872;2
PADUA;2025-07-23;35.15454679468746;6
PADUA;2025-07-23;16.990276301707596;6
PADUA;2025-07-23;7.634843411348947;29
PADUA;2025-07-23;42.37890341654549;24
PADUA;2025-07-23;14.231862687335248;11
PADUA;2025-07-23;156.30658433925268;6
PADUA;2025-07-23;7.976424751366027;42
PADUA;2025-07-23;39.0591256647857;14
PADUA;2025-07-23;25801.82659116242;32436
PADUA;2025-07-23;25595.876758215192;33295
PADUA;2025-07-23;196.54392406126223;56
PADUA;2025-07-23;5.250631688536526;95
PADUA;2025-07-23;145.70330465816951;620
PADUA;2025-07-23;58.76766853445218;322
PADUA;2025-07-23;126.98412829852268;101
PADUA;2025-07-23;47.413042813801546;84
PADUA;2025-07-23;387.6064158192933;90
PADUA;2025-07-23;157.2903780956371;93
PADUA;2025-07-23;87.44533998259126;31
PADUA;2025-07-23;61.78283040478505;0
PADUA;2025-07-23;28.32623918394741;15
PADUA;2025-07-23;0.3091223228426976;27
PADUA;2025-07-23;34.12367664521115;15
PADUA;2025-07-23;47.86716502334119;3
PADUA;2025-07-23;24.73167327856457;46
PADUA;2025-07-23;15.73989397587018;548
PADUA;2025-07-23;35.479884004066385;583
PADUA;2025-07-23;4.3339432746122135;229
PADUA;2025-07-23;40.96023353884557;1348
PADUA;2025-07-23;247.6525446455064;3
PADUA;2025-07-23;263.92872384204287;312
PADUA;2025-07-23;226.81335659337017;50
PADUA;2025-07-23;26315.430195640845;32979
PADUA;2025-07-23;25529.2633908287;32324
PADUA;2025-07-23;203.4802121631322;357
PADUA;2025-07-23;161.4037724175912;380
PADUA;2025-07-23;286.7664110459439;1025
PADUA;2025-07-23;61.34112034807025;81
PADUA;2025-07-23;188.1545179177081;6
PADUA;2025-07-23;47.56469690459883;10
PADUA;2025-07-23;52.40724506304713;21
PADUA;2025-07-23;9.792286199254493;48
PADUA;2025-07-23;13.087418745315176;110
PADUA;2025-07-23;21.258124266902005;124
PADUA;2025-07-23;48.23891690521816;144
PADUA;2025-07-23;85.3350047601281;62
PADUA;2025-07-23;21.813971267414978;11
PADUA;2025-07-23;61.7676061645672;5
PADUA;2025-07-23;10.672648896774954;29
PADUA;2025-07-23;5.258513273050116;18
PADUA;2025-07-23;29.39861578255904;34
PADUA;2025-07-23;18.18118713870332;96
PADUA;2025-07-23;34.70983938216097;29
PADUA;2025-07-23;29.933006919108752;74
PADUA;2025-07-23;33.91562606136349;779
PADUA;2025-07-23;64.57614284736302;60
PADUA;2025-07-23;26092.024701026538;33008
PADUA;2025-07-23;25390.67342811864;33421
PADUA;2025-07-23;241.4110106010025;263
PADUA;2025-07-23;141.66107848264502;794
PADUA;2025-07-23;162.0656601964391;226
PADUA;2025-07-23;65.97965088192804;95
PADUA;2025-07-23;178.7267321919799;226
PADUA;2025-07-23;40.124485978518976;128
PADUA;2025-07-23;43.37075177178033;44
PADUA;2025-07-23;93.08857347264608;150
PADUA;2025-07-23;109.80179302773902;177
PADUA;2025-07-23;63.370618174830334;120
