Polo;Equipe;Tipo_Equipe;Ordem_Visita;ID_Servico;Valor_Divida;Tempo_Execucao_Min;KM_Trecho_Estimado;Tempo_Trecho_Estimado_Min;KM_Trecho_Google;Tempo_Trecho_Google_Min;Link_Google_Maps
NITERÓI;Equipe Cesto 4;Cesto;10;34303210.0;4147.18;28.0;0.88;2.63;1.08;3.58;https://www.google.com/maps/dir/-22.90684155,-43.06050544/-22.9008,-43.0622/-22.8817,-43.0653/-22.8786,-43.0633/-22.8775,-43.0622/-22.8756,-43.0547/-22.8744,-43.0556/-22.8758,-43.0586/-22.8769,-43.0656/-22.8769,-43.0794/-22.8814,-43.0806/-22.8861,-43.0836/-22.9342,-43.0747/-22.9356,-43.0719/-22.90684155,-43.06050544
NITERÓI;Equipe Cesto 4;Cesto;11;33956861.0;3405.56;28.0;1.03;3.09;2.4;9.1;https://www.google.com/maps/dir/-22.90684155,-43.06050544/-22.9008,-43.0622/-22.8817,-43.0653/-22.8786,-43.0633/-22.8775,-43.0622/-22.8756,-43.0547/-22.8744,-43.0556/-22.8758,-43.0586/-22.8769,-43.0656/-22.8769,-43.0794/-22.8814,-43.0806/-22.8861,-43.0836/-22.9342,-43.0747/-22.9356,-43.0719/-22.90684155,-43.06050544
NITERÓI;Equipe Cesto 4;Cesto;12;34302894.0;1570.8;28.0;9.22;27.67;9.16;16.85;https://www.google.com/maps/dir/-22.90684155,-43.06050544/-22.9008,-43.0622/-22.8817,-43.0653/-22.8786,-43.0633/-22.8775,-43.0622/-22.8756,-43.0547/-22.8744,-43.0556/-22.8758,-43.0586/-22.8769,-43.0656/-22.8769,-43.0794/-22.8814,-43.0806/-22.8861,-43.0836/-22.9342,-43.0747/-22.9356,-43.0719/-22.90684155,-43.06050544
NITERÓI;Equipe Cesto 4;Cesto;13;34303213.0;8452.38;28.0;0.55;1.66;1.09;3.27;https://www.google.com/maps/dir/-22.90684155,-43.06050544/-22.9008,-43.0622/-22.8817,-43.0653/-22.8786,-43.0633/-22.8775,-43.0622/-22.8756,-43.0547/-22.8744,-43.0556/-22.8758,-43.0586/-22.8769,-43.0656/-22.8769,-43.0794/-22.8814,-43.0806/-22.8861,-43.0836/-22.9342,-43.0747/-22.9356,-43.0719/-22.90684155,-43.06050544
NITERÓI;Equipe Cesto 5;Cesto;1;34302897.0;2465.75;28.0;2.6;7.79;1.78;3.67;https://www.google.com/maps/dir/-22.90684155,-43.06050544/-22.9064,-43.0456/-22.8981,-43.0403/-22.8569,-43.0183/-22.8742,-43.0503/-22.8756,-43.0503/-22.8758,-43.05/-22.8764,-43.0483/-22.88,-43.0467/-22.8803,-43.0486/-22.8813289,-43.049452/-22.8819,-43.0481/-22.8958,-43.0575/-22.8969,-43.0586/-22.90684155,-43.06050544
NITERÓI;Equipe Cesto 5;Cesto;2;34302896.0;2756.75;28.0;1.82;5.46;0.17;0.32;https://www.google.com/maps/dir/-22.90684155,-43.06050544/-22.9064,-43.0456/-22.8981,-43.0403/-22.8569,-43.0183/-22.8742,-43.0503/-22.8756,-43.0503/-22.8758,-43.05/-22.8764,-43.0483/-22.88,-43.0467/-22.8803,-43.0486/-22.8813289,-43.049452/-22.8819,-43.0481/-22.8958,-43.0575/-22.8969,-43.0586/-22.90684155,-43.06050544
NITERÓI;Equipe Cesto 5;Cesto;3;31327769.0;0.0;28.0;8.68;26.04;2.89;5.08;https://www.google.com/maps/dir/-22.90684155,-43.06050544/-22.9064,-43.0456/-22.8981,-43.0403/-22.8569,-43.0183/-22.8742,-43.0503/-22.8756,-43.0503/-22.8758,-43.05/-22.8764,-43.0483/-22.88,-43.0467/-22.8803,-43.0486/-22.8813289,-43.049452/-22.8819,-43.0481/-22.8958,-43.0575/-22.8969,-43.0586/-22.90684155,-43.06050544
NITERÓI;Equipe Cesto 5;Cesto;4;33315898.0;1768.39;28.0;6.46;19.39;0.12;0.47;https://www.google.com/maps/dir/-22.90684155,-43.06050544/-22.9064,-43.0456/-22.8981,-43.0403/-22.8569,-43.0183/-22.8742,-43.0503/-22.8756,-43.0503/-22.8758,-43.05/-22.8764,-43.0483/-22.88,-43.0467/-22.8803,-43.0486/-22.8813289,-43.049452/-22.8819,-43.0481/-22.8958,-43.0575/-22.8969,-43.0586/-22.90684155,-43.06050544
NITERÓI;Equipe Cesto 5;Cesto;5;34273755.0;5073.29;40.0;0.26;0.79;0.24;1.35;https://www.google.com/maps/dir/-22.90684155,-43.06050544/-22.9064,-43.0456/-22.8981,-43.0403/-22.8569,-43.0183/-22.8742,-43.0503/-22.8756,-43.0503/-22.8758,-43.05/-22.8764,-43.0483/-22.88,-43.0467/-22.8803,-43.0486/-22.8813289,-43.049452/-22.8819,-43.0481/-22.8958,-43.0575/-22.8969,-43.0586/-22.90684155,-43.06050544
NITERÓI;Equipe Cesto 5;Cesto;6;34303204.0;2547.96;28.0;0.06;0.19;0.34;1.02;https://www.google.com/maps/dir/-22.90684155,-43.06050544/-22.9064,-43.0456/-22.8981,-43.0403/-22.8569,-43.0183/-22.8742,-43.0503/-22.8756,-43.0503/-22.8758,-43.05/-22.8764,-43.0483/-22.88,-43.0467/-22.8803,-43.0486/-22.8813289,-43.049452/-22.8819,-43.0481/-22.8958,-43.0575/-22.8969,-43.0586/-22.90684155,-43.06050544
NITERÓI;Equipe Cesto 5;Cesto;7;34303284.0;4821.51;28.0;0.32;0.95;0.51;1.57;https://www.google.com/maps/dir/-22.90684155,-43.06050544/-22.9064,-43.0456/-22.8981,-43.0403/-22.8569,-43.0183/-22.8742,-43.0503/-22.8756,-43.0503/-22.8758,-43.05/-22.8764,-43.0483/-22.88,-43.0467/-22.8803,-43.0486/-22.8813289,-43.049452/-22.8819,-43.0481/-22.8958,-43.0575/-22.8969,-43.0586/-22.90684155,-43.06050544
NITERÓI;Equipe Cesto 5;Cesto;8;34303206.0;1077.27;28.0;0.74;2.21;0.35;0.88;https://www.google.com/maps/dir/-22.90684155,-43.06050544/-22.9064,-43.0456/-22.8981,-43.0403/-22.8569,-43.0183/-22.8742,-43.0503/-22.8756,-43.0503/-22.8758,-43.05/-22.8764,-43.0483/-22.88,-43.0467/-22.8803,-43.0486/-22.8813289,-43.049452/-22.8819,-43.0481/-22.8958,-43.0575/-22.8969,-43.0586/-22.90684155,-43.06050544
NITERÓI;Equipe Cesto 5;Cesto;9;33697762.0;3029.55;40.0;0.34;1.01;0.2;0.53;https://www.google.com/maps/dir/-22.90684155,-43.06050544/-22.9064,-43.0456/-22.8981,-43.0403/-22.8569,-43.0183/-22.8742,-43.0503/-22.8756,-43.0503/-22.8758,-43.05/-22.8764,-43.0483/-22.88,-43.0467/-22.8803,-43.0486/-22.8813289,-43.049452/-22.8819,-43.0481/-22.8958,-43.0575/-22.8969,-43.0586/-22.90684155,-43.06050544
NITERÓI;Equipe Cesto 5;Cesto;10;33144566.0;966.95;28.0;0.24;0.73;0.16;1.08;https://www.google.com/maps/dir/-22.90684155,-43.06050544/-22.9064,-43.0456/-22.8981,-43.0403/-22.8569,-43.0183/-22.8742,-43.0503/-22.8756,-43.0503/-22.8758,-43.05/-22.8764,-43.0483/-22.88,-43.0467/-22.8803,-43.0486/-22.8813289,-43.049452/-22.8819,-43.0481/-22.8958,-43.0575/-22.8969,-43.0586/-22.90684155,-43.06050544
NITERÓI;Equipe Cesto 5;Cesto;11;33958910.0;10657.25;28.0;0.26;0.78;7.87;9.28;https://www.google.com/maps/dir/-22.90684155,-43.06050544/-22.9064,-43.0456/-22.8981,-43.0403/-22.8569,-43.0183/-22.8742,-43.0503/-22.8756,-43.0503/-22.8758,-43.05/-22.8764,-43.0483/-22.88,-43.0467/-22.8803,-43.0486/-22.8813289,-43.049452/-22.8819,-43.0481/-22.8958,-43.0575/-22.8969,-43.0586/-22.90684155,-43.06050544
NITERÓI;Equipe Cesto 5;Cesto;12;33957053.0;70720.23;28.0;3.1;9.29;8.31;10.67;https://www.google.com/maps/dir/-22.90684155,-43.06050544/-22.9064,-43.0456/-22.8981,-43.0403/-22.8569,-43.0183/-22.8742,-43.0503/-22.8756,-43.0503/-22.8758,-43.05/-22.8764,-43.0483/-22.88,-43.0467/-22.8803,-43.0486/-22.8813289,-43.049452/-22.8819,-43.0481/-22.8958,-43.0575/-22.8969,-43.0586/-22.90684155,-43.06050544
NITERÓI;Equipe Cesto 5;Cesto;13;34153103.0;1013.03;28.0;0.28;0.85;2.69;6.38;https://www.google.com/maps/dir/-22.90684155,-43.06050544/-22.9064,-43.0456/-22.8981,-43.0403/-22.8569,-43.0183/-22.8742,-43.0503/-22.8756,-43.0503/-22.8758,-43.05/-22.8764,-43.0483/-22.88,-43.0467/-22.8803,-43.0486/-22.8813289,-43.049452/-22.8819,-43.0481/-22.8958,-43.0575/-22.8969,-43.0586/-22.90684155,-43.06050544
